synthetic_sme_id,synthetic_manager_id,manager_enterprise_sequence,manager_sex,manager_age_band,manager_education_level,manager_urban_rural,manager_in_workforce,sme_enterprise_activity_1digit,sme_enterprise_age_band,sme_ownership_structure,sme_household_ownership_share_band,sme_workplace_type,sme_current_capital_band,sme_startup_capital_band,sme_startup_capital_source,sme_primary_buyer_type,sme_has_business_license,sme_has_commercial_registration,sme_keeps_accounting_books,sme_has_online_page_or_storefront,sme_has_mobile_sales_app,sme_share_of_sales_online_band,sme_hires_nonhousehold_workers,sme_num_nonhousehold_workers_band,sme_num_related_external_workers_band,sme_any_workers_with_social_insurance,sme_num_workers_with_social_insurance_band,sme_new_workers_joined_last12m,sme_workers_left_last12m,sme_annual_wage_bill_band,sme_annual_taxes_paid_band,sme_average_monthly_net_earnings_band
2452,11261,1,0,4,4,0,1,6,-1,1,-1,2,5,1,1,1,0,1,0,1,0,-1,1,0,0,0,0,0,0,0,-1,1
2453,11262,1,1,6,2,0,0,6,6,1,-1,2,4,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
2454,11270,1,0,5,2,0,1,7,5,1,-1,7,6,3,1,1,1,1,1,0,0,-1,1,0,0,0,0,0,0,0,-1,5
2455,11274,1,1,6,1,0,0,0,5,1,2,1,7,5,2,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,-1,-1,1
2456,11279,1,1,2,2,1,0,6,2,1,-1,1,3,1,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2457,11288,1,1,3,2,0,1,2,1,1,-1,1,6,4,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,-1,3
2458,11297,1,0,4,2,1,1,18,5,1,-1,2,5,7,3,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
2459,11302,1,0,6,4,0,0,15,3,1,-1,10,7,4,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,-1,4
2460,11302,2,0,6,4,0,0,12,6,1,-1,2,2,7,2,1,1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,1
2461,11302,3,0,6,4,0,0,6,2,1,-1,2,7,4,3,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,-1,4,-1
2462,11310,1,0,2,1,1,1,6,4,1,-1,9,2,7,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1
2463,11315,1,1,6,1,1,0,6,6,1,-1,4,3,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
2464,11318,1,0,6,1,1,0,7,5,1,-1,6,7,4,1,1,1,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,1
2465,11318,2,0,6,1,1,0,6,5,1,-1,6,7,6,12,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,2,5
2466,11320,1,1,2,1,1,1,6,2,1,-1,1,2,2,2,7,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2467,11330,1,1,6,1,0,0,8,6,1,-1,1,6,-1,4,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2468,11330,2,1,6,1,0,0,6,5,1,-1,2,2,2,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,1
2469,11330,3,1,6,1,0,0,6,5,1,-1,1,4,2,1,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2470,11351,1,1,4,2,0,1,0,4,1,-1,1,2,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,5,-1
2471,11353,1,0,4,4,0,1,2,3,1,-1,2,4,4,4,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,4
2472,11369,1,0,6,1,0,1,2,5,1,-1,2,6,3,1,1,0,1,1,0,0,-1,0,0,0,0,-1,1,0,0,-1,5
2473,11372,1,1,3,2,1,1,0,2,1,-1,5,3,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,2,1
2474,11376,1,1,6,1,0,0,6,6,1,-1,1,3,5,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
2475,11380,1,1,3,2,1,1,18,2,1,-1,2,3,3,1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,3
2476,11390,1,0,4,2,1,1,6,5,1,-1,9,2,5,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
2477,11402,1,1,3,1,1,1,6,3,1,-1,4,6,5,8,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2478,11413,1,0,5,1,0,1,19,4,1,-1,2,7,7,12,1,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,2
2479,11418,1,0,6,1,1,0,0,3,1,-1,9,7,-1,1,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,-1,2
2480,11418,2,0,6,1,1,0,0,6,2,-1,3,3,4,8,1,1,0,1,0,0,-1,0,0,0,0,-1,0,0,0,-1,5
2481,11418,3,0,6,1,1,0,6,5,1,-1,2,6,5,1,1,1,0,1,0,0,-1,0,0,0,0,-1,0,0,-1,-1,-1
2482,11422,1,1,6,1,0,0,6,4,1,-1,1,4,3,1,1,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2483,11422,2,1,6,1,0,0,0,6,1,-1,1,1,1,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,2,1
2484,11422,3,1,6,1,0,0,0,6,1,-1,1,2,3,1,1,-1,0,0,0,0,-1,0,0,1,0,0,0,0,0,-1,3
2485,11424,1,0,6,1,0,0,6,6,1,-1,14,5,3,2,1,1,1,1,0,0,-1,0,1,1,0,0,0,0,0,-1,5
2486,11424,2,0,6,1,0,0,6,5,1,-1,2,5,5,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
2487,11425,1,1,2,2,1,1,19,3,1,-1,2,5,3,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,1
2488,11427,1,0,3,2,1,1,6,3,1,-1,2,6,3,2,1,0,-1,0,0,0,-1,1,2,0,0,-1,0,0,0,-1,5
2489,11432,1,0,3,4,0,1,6,4,1,-1,9,6,4,4,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,1
2490,11447,1,0,4,1,0,1,0,4,1,-1,6,6,1,1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,5
2491,11452,1,0,3,2,1,1,7,2,1,-1,9,5,4,2,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1,2
2492,11453,1,1,4,1,1,1,6,2,1,-1,1,1,3,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2493,11456,1,0,4,1,1,1,7,3,1,-1,1,1,4,1,1,0,1,0,0,0,-1,1,0,0,0,-1,0,0,0,-1,-1
2494,11462,1,1,6,1,0,0,6,5,1,-1,4,1,1,3,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,4,4
2495,11462,2,1,6,1,0,0,6,5,1,-1,9,2,3,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-1,1
2496,11462,3,1,6,1,0,0,6,6,1,-1,4,7,4,4,1,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,2
2497,11466,1,0,3,2,1,1,4,3,2,-1,13,5,3,12,1,0,0,0,0,0,-1,0,3,0,0,0,0,0,0,-1,3
2498,11468,1,0,1,2,1,1,7,2,1,-1,13,2,3,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,3
2499,11483,1,0,5,1,1,1,0,3,1,2,9,5,4,3,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,4,-1,1
2500,11486,1,1,6,1,1,0,6,6,1,-1,1,1,1,2,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2501,11486,2,1,6,1,1,0,8,5,1,-1,7,4,6,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
2502,11486,3,1,6,1,1,0,18,5,1,-1,1,2,2,2,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
2503,11487,1,1,3,2,1,1,15,2,1,-1,1,1,5,17,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
2504,11497,1,0,2,2,1,1,6,3,1,-1,2,7,5,1,6,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
2505,11498,1,1,6,2,0,0,6,6,1,-1,1,6,3,1,1,0,0,0,1,0,-1,0,0,0,0,-1,0,0,0,-1,1
2506,11498,2,1,6,2,0,0,6,3,1,-1,1,3,4,1,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
2507,11500,1,0,6,1,1,0,6,6,1,-1,12,7,5,1,1,-1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,5
2508,11507,1,0,6,2,0,0,18,4,1,-1,9,7,1,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
2509,11507,2,0,6,2,0,0,3,2,1,-1,2,6,5,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
2510,11507,3,0,6,2,0,0,6,6,1,2,2,6,4,1,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,5,-1,4
2511,11520,1,1,3,2,0,1,6,2,1,-1,1,5,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2512,11524,1,0,6,1,0,0,6,4,1,-1,2,7,2,1,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,2
2513,11533,1,0,4,2,1,1,0,5,1,-1,9,1,5,1,1,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,-1,1
2514,11552,1,0,6,2,0,0,5,4,1,-1,6,6,7,4,1,1,0,0,1,0,-1,0,0,0,0,0,0,0,-1,-1,2
2515,11552,2,0,6,2,0,0,18,5,1,-1,2,7,6,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2516,11552,3,0,6,2,0,0,6,5,1,-1,9,3,1,1,1,0,1,0,1,0,-1,1,0,0,0,-1,0,0,0,-1,4
2517,11555,1,1,2,2,1,1,6,2,1,-1,1,4,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,4,1
2518,11558,1,1,6,4,0,0,12,5,1,-1,7,3,1,4,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
2519,11558,2,1,6,4,0,0,14,5,1,-1,2,5,6,1,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2520,11558,3,1,6,4,0,0,14,4,1,-1,1,5,2,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,5
2521,11561,1,0,6,1,1,0,7,2,1,-1,9,6,7,1,1,-1,-1,0,0,0,-1,1,0,0,0,0,0,0,-1,-1,1
2522,11566,1,1,4,4,0,1,15,5,1,-1,2,6,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2523,11570,1,0,3,2,1,1,6,5,1,-1,13,5,6,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
2524,11571,1,1,6,1,0,0,8,1,1,-1,9,6,2,1,1,0,1,1,0,0,-1,1,0,0,0,0,0,0,0,-1,3
2525,11575,1,1,3,4,1,1,15,2,1,-1,1,-1,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,5,1
2526,11577,1,1,6,1,1,0,0,4,1,-1,2,4,5,3,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2527,11577,2,1,6,1,1,0,2,4,1,-1,2,4,2,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
2528,11577,3,1,6,1,1,0,6,5,1,-1,1,3,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
2529,11581,1,0,6,1,1,0,0,6,1,-1,2,3,5,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,2
2530,11605,1,0,5,1,1,1,0,6,1,-1,5,7,3,7,1,1,1,-1,0,0,-1,0,1,0,0,0,0,0,0,-1,3
2531,11614,1,0,3,1,1,1,7,4,1,-1,2,5,4,1,1,0,-1,0,0,0,-1,1,0,1,0,0,0,0,0,-1,3
2532,11624,1,0,2,1,0,1,2,2,1,-1,2,4,5,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,4
2533,11629,1,0,3,2,0,1,7,3,1,2,2,5,5,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
2534,11632,1,0,3,1,1,1,8,4,1,-1,1,6,2,1,1,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
2535,11640,1,1,6,1,0,0,2,5,1,-1,1,6,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2536,11640,2,1,6,1,0,0,0,5,1,-1,1,2,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
2537,11643,1,0,3,2,1,1,7,2,1,-1,9,6,2,2,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,-1,3
2538,11658,1,1,6,1,0,0,0,3,1,-1,2,5,1,3,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,5
2539,11658,2,1,6,1,0,0,6,5,1,-1,1,6,3,2,1,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,5
2540,11658,3,1,6,1,0,0,6,5,1,-1,2,6,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0
2541,11671,1,0,3,4,1,1,6,5,1,-1,9,1,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2542,11675,1,1,6,1,1,0,8,5,1,2,1,2,4,15,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,4,-1,1
2543,11678,1,1,6,1,0,0,2,4,1,-1,2,6,3,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
2544,11681,1,0,6,4,0,0,5,2,1,-1,2,6,3,1,1,1,1,1,0,0,-1,0,0,0,0,0,0,0,-1,-1,5
2545,11681,2,0,6,4,0,0,6,6,1,-1,2,6,2,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2546,11682,1,0,6,1,1,0,6,5,1,-1,9,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3
2547,11688,1,1,2,2,1,1,0,2,1,-1,1,6,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
2548,11692,1,1,4,1,1,1,6,4,1,-1,1,6,6,3,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
2549,11694,1,0,4,2,1,1,2,4,1,-1,11,5,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,2,4
2550,11694,2,0,4,2,1,1,7,5,1,-1,6,7,6,1,1,0,-1,0,0,0,-1,1,0,0,0,0,0,0,-1,3,1
2551,11704,1,0,4,1,1,1,6,4,1,-1,2,3,6,4,1,1,0,1,0,0,-1,0,0,0,0,-1,0,0,0,-1,3
2552,11722,1,1,6,1,1,0,8,5,1,-1,2,7,3,4,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2553,11728,1,1,6,1,0,0,8,1,1,-1,2,7,1,1,1,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2554,11729,1,0,6,1,1,0,2,2,1,-1,10,4,6,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,4,-1,1
2555,11729,2,0,6,1,1,0,6,6,1,-1,12,4,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
2556,11729,3,0,6,1,1,0,7,3,1,-1,5,6,5,2,1,-1,0,0,0,0,-1,0,3,0,0,0,0,0,-1,-1,-1
2557,11743,1,0,2,2,1,1,9,1,1,-1,2,6,1,1,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2558,11747,1,1,3,1,0,0,0,2,1,-1,1,5,3,1,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,3
2559,11750,1,1,6,1,1,0,6,3,1,-1,9,6,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
2560,11750,2,1,6,1,1,0,6,6,1,-1,1,4,1,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,1
2561,11761,1,1,5,1,1,1,6,5,1,-1,4,7,2,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2562,11763,1,1,6,3,0,0,6,1,1,-1,1,1,2,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,3
2563,11763,2,1,6,3,0,0,11,5,1,2,1,2,5,1,1,1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,1
2564,11763,3,1,6,3,0,0,15,5,1,-1,2,5,4,7,2,1,0,1,1,0,-1,1,0,0,0,0,0,0,0,-1,4
2565,11770,1,1,6,1,0,0,0,3,1,-1,2,4,5,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,3,1
2566,11792,1,0,3,2,0,1,6,6,1,-1,2,1,4,3,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
2567,11792,2,0,3,2,0,1,6,3,1,-1,2,6,3,1,1,0,0,1,0,0,1,0,4,0,0,0,0,0,0,-1,4
2568,11793,1,0,3,1,0,1,0,2,1,-1,1,2,6,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2569,11802,1,0,4,2,1,1,6,3,1,-1,9,7,2,1,1,0,-1,0,0,0,-1,1,0,0,0,0,0,0,-1,-1,-1
2570,11804,1,0,6,1,1,0,6,6,1,-1,1,7,4,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
2571,11804,2,0,6,1,1,0,6,3,1,-1,8,3,6,2,2,0,0,0,0,0,-1,0,1,0,0,0,0,0,2,-1,2
2572,11807,1,1,6,2,1,0,6,3,1,-1,1,2,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,1
2573,11807,2,1,6,2,1,0,6,6,1,-1,1,4,2,4,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2574,11815,1,0,6,1,0,0,5,5,1,2,12,3,5,1,2,1,0,0,0,0,-1,0,0,0,0,-1,0,0,1,-1,3
2575,11815,2,0,6,1,0,0,7,3,1,-1,2,6,7,2,1,1,1,0,0,0,-1,0,1,0,0,-1,0,1,0,-1,4
2576,11818,1,1,3,1,1,1,2,4,1,-1,1,1,2,2,1,0,1,0,0,0,-1,0,1,0,0,0,0,0,0,-1,3
2577,11832,1,0,3,1,0,1,6,4,1,-1,11,1,7,4,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
2578,11833,1,0,5,1,0,1,2,1,1,2,9,7,5,17,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,2
2579,11845,1,1,6,2,0,0,0,6,1,-1,13,4,4,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,1
2580,11845,2,1,6,2,0,0,19,4,1,-1,4,6,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
2581,11854,1,1,2,4,0,0,6,3,1,-1,1,2,5,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
2582,11855,1,0,2,1,1,1,5,3,1,-1,9,6,5,-1,1,1,1,0,0,0,-1,0,0,1,0,0,0,0,0,-1,2
2583,11864,1,0,5,1,1,1,6,3,1,-1,1,4,6,-1,1,0,-1,0,0,0,-1,0,2,0,0,-1,0,0,0,-1,5
2584,11868,1,0,4,2,0,1,5,4,1,-1,13,4,7,2,1,1,1,0,0,0,-1,1,0,0,0,0,0,0,-1,-1,3
2585,11872,1,1,6,1,0,0,6,6,1,-1,1,4,5,4,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,3,-1,-1
2586,11874,1,1,6,1,1,0,6,6,1,-1,1,1,-1,1,1,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,-1,4
2587,11876,1,0,6,1,0,0,6,3,1,-1,2,6,7,2,1,0,1,0,0,0,-1,0,1,0,0,0,0,0,0,-1,5
2588,11876,2,0,6,1,0,0,5,5,1,-1,13,1,4,1,1,0,0,0,1,0,-1,1,0,0,0,0,0,0,-1,-1,3
2589,11882,1,1,5,1,0,1,6,2,1,-1,1,6,6,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
2590,11885,1,0,6,1,0,0,7,3,1,-1,13,4,4,8,1,1,-1,0,0,0,5,0,4,0,0,0,0,0,0,-1,3
2591,11885,2,0,6,1,0,0,2,6,1,-1,3,-1,6,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,3,-1,4
2592,11910,1,0,6,1,1,1,4,5,1,-1,1,7,4,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,4
2593,11911,1,1,6,4,0,0,15,4,1,-1,2,3,2,1,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
2594,11915,1,1,6,1,0,0,8,4,1,-1,1,4,1,1,1,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
2595,11915,2,1,6,1,0,0,0,5,1,-1,2,4,2,1,1,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,-1,-1
2596,11918,1,0,2,2,1,1,6,4,1,-1,2,6,7,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
2597,11926,1,0,5,4,0,1,14,6,1,-1,9,6,2,1,1,1,1,1,0,0,-1,0,0,1,0,0,0,0,0,-1,5
2598,11927,1,0,4,1,1,1,6,5,1,-1,13,5,2,3,7,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,2
2599,11932,1,1,4,4,0,1,15,4,1,-1,9,6,4,4,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
2600,11932,2,1,4,4,0,1,15,5,1,-1,2,5,4,3,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2601,11934,1,0,2,1,0,1,6,1,1,-1,2,-1,4,3,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
2602,11940,1,1,2,2,1,0,8,3,1,-1,1,4,5,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
2603,11941,1,0,6,1,1,0,6,3,1,-1,14,6,3,9,2,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2604,11941,2,0,6,1,1,0,6,5,1,-1,1,2,4,1,1,0,1,0,0,0,-1,0,4,1,0,0,0,0,0,-1,1
2605,11955,1,1,6,2,0,0,6,4,1,-1,1,-1,1,1,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
2606,11956,1,0,4,4,1,1,5,4,1,-1,9,6,4,1,1,1,0,-1,1,0,-1,0,0,1,0,0,0,0,0,-1,5
2607,11964,1,0,2,1,1,1,6,-1,1,-1,9,2,7,1,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,4
2608,11967,1,0,3,2,0,1,18,4,1,-1,11,6,7,1,1,0,-1,1,0,0,-1,0,0,0,0,0,0,0,1,-1,1
2609,11970,1,1,6,1,0,0,7,6,1,-1,3,3,5,2,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,2
2610,11970,2,1,6,1,0,0,0,5,1,-1,1,5,5,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
2611,11987,1,0,3,1,0,1,18,5,1,-1,1,6,2,2,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
2612,11990,1,0,4,1,1,1,7,4,1,-1,9,5,2,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,5
2613,11999,1,0,4,1,0,1,6,5,1,2,2,6,5,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
2614,12009,1,0,3,1,1,1,2,3,2,-1,11,-1,6,6,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,4
2615,12010,1,0,4,1,0,1,8,3,1,-1,8,7,5,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,2
2616,12035,1,0,6,1,1,0,18,4,1,-1,11,6,6,6,1,0,1,0,0,0,-1,0,1,0,0,-1,0,0,0,-1,1
2617,12035,2,0,6,1,1,0,8,5,1,-1,1,5,5,1,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2618,12039,1,0,3,1,0,1,0,5,1,-1,9,7,7,1,1,1,0,1,0,0,-1,1,1,0,0,-1,0,0,1,-1,4
2619,12043,1,0,6,4,0,0,7,5,1,-1,2,5,5,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1,-1,4
2620,12046,1,1,6,4,0,0,6,4,1,2,3,5,5,1,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1,2
2621,12046,2,1,6,4,0,0,6,4,1,-1,14,7,3,5,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2622,12053,1,1,3,2,1,1,2,4,1,-1,1,3,4,1,2,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,-1,-1
2623,12059,1,1,6,1,0,0,15,4,1,-1,2,6,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
2624,12059,2,1,6,1,0,0,6,6,1,2,1,6,6,1,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2625,12063,1,0,6,1,1,0,6,3,1,-1,9,5,5,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
2626,12063,2,0,6,1,1,0,5,5,1,-1,13,6,6,4,1,1,0,0,0,0,-1,0,2,0,0,0,0,0,1,-1,3
2627,12063,3,0,6,1,1,0,5,5,1,-1,1,6,7,4,7,-1,1,1,0,0,-1,1,0,0,0,0,0,0,5,-1,-1
2628,12067,1,0,3,1,1,1,5,4,1,-1,1,4,-1,2,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
2629,12072,1,0,1,1,0,1,6,2,1,-1,2,4,5,1,1,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,-1,5
2630,12073,1,0,2,1,1,1,8,4,1,-1,2,6,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,3
2631,12081,1,0,3,2,1,1,5,2,1,-1,6,2,7,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,1
2632,12083,1,0,6,1,1,0,4,3,1,-1,13,6,1,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2633,12083,2,0,6,1,1,0,6,6,1,-1,11,6,6,15,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
2634,12083,3,0,6,1,1,0,18,4,1,-1,2,1,5,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
2635,12086,1,0,3,2,0,1,5,4,1,-1,2,6,3,2,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,-1,2
2636,12095,1,1,6,2,0,0,2,5,1,-1,2,4,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
2637,12095,2,1,6,2,0,0,18,6,1,-1,2,6,4,2,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,-1,-1,5
2638,12095,3,1,6,2,0,0,8,5,1,-1,14,1,3,1,1,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,2,4
2639,12096,1,0,2,1,1,1,6,-1,1,-1,11,6,-1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
2640,12101,1,0,6,1,1,0,2,6,1,-1,2,5,4,3,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
2641,12128,1,1,2,2,1,1,6,3,1,-1,12,4,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
