synthetic_sme_id,synthetic_manager_id,manager_enterprise_sequence,manager_sex,manager_age_band,manager_education_level,manager_urban_rural,manager_in_workforce,sme_enterprise_activity_1digit,sme_enterprise_age_band,sme_ownership_structure,sme_household_ownership_share_band,sme_workplace_type,sme_current_capital_band,sme_startup_capital_band,sme_startup_capital_source,sme_primary_buyer_type,sme_has_business_license,sme_has_commercial_registration,sme_keeps_accounting_books,sme_has_online_page_or_storefront,sme_has_mobile_sales_app,sme_share_of_sales_online_band,sme_hires_nonhousehold_workers,sme_num_nonhousehold_workers_band,sme_num_related_external_workers_band,sme_any_workers_with_social_insurance,sme_num_workers_with_social_insurance_band,sme_new_workers_joined_last12m,sme_workers_left_last12m,sme_annual_wage_bill_band,sme_annual_taxes_paid_band,sme_average_monthly_net_earnings_band
383,1633,2,0,6,1,1,0,7,5,1,-1,9,6,6,1,1,1,0,0,0,0,-1,0,0,1,0,0,0,0,0,-1,1
384,1639,1,0,2,2,0,1,7,4,1,-1,2,5,6,6,1,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,-1,4
385,1641,1,0,2,1,0,1,6,3,1,-1,9,-1,6,1,1,1,0,-1,0,0,-1,1,0,0,0,0,0,0,0,-1,3
386,1642,1,1,6,1,0,0,6,1,1,1,1,1,6,1,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,-1,-1,3
387,1642,2,1,6,1,0,0,2,6,1,-1,1,4,5,2,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
388,1642,3,1,6,1,0,0,6,6,1,-1,1,7,1,1,1,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,1
389,1649,1,1,4,2,1,1,2,4,1,-1,14,3,6,2,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
390,1653,1,1,6,1,1,0,8,5,1,-1,1,3,-1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
391,1653,2,1,6,1,1,0,2,-1,1,-1,1,2,2,17,1,-1,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,3
392,1658,1,0,6,1,0,0,6,3,1,-1,2,6,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
393,1658,2,0,6,1,0,0,19,4,1,-1,2,6,7,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,3
394,1659,1,0,3,4,1,1,12,4,1,-1,6,7,4,1,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
395,1670,1,0,5,4,0,1,7,4,1,-1,2,2,3,1,1,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,4
396,1671,1,0,4,1,1,1,6,5,1,-1,13,6,4,13,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,1
397,1673,1,1,6,1,0,0,18,1,1,2,2,1,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
398,1673,2,1,6,1,0,0,8,5,1,-1,1,6,1,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
399,1678,1,1,6,1,0,0,0,6,1,-1,2,5,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
400,1681,1,0,2,4,1,1,15,2,1,-1,2,6,3,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,4
401,1687,1,0,4,2,0,1,7,3,1,-1,4,6,4,1,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,4
402,1688,1,1,6,1,1,0,6,6,2,-1,1,3,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
403,1688,2,1,6,1,1,0,6,4,1,-1,1,5,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
404,1690,1,0,6,4,0,0,16,6,1,-1,7,-1,5,17,1,1,1,-1,0,0,-1,1,0,0,0,0,0,0,0,-1,3
405,1690,2,0,6,4,0,0,16,2,1,-1,9,7,3,1,1,1,1,1,0,0,-1,0,0,1,0,0,0,0,-1,-1,1
406,1690,3,0,6,4,0,0,6,6,2,-1,2,5,6,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
407,1728,1,0,3,2,0,1,2,2,1,-1,2,4,4,1,1,0,1,0,0,0,-1,0,1,0,0,0,0,0,0,-1,4
408,1730,1,0,5,2,1,1,6,3,1,-1,2,7,6,2,1,0,1,0,0,0,-1,0,1,0,0,3,0,0,0,-1,4
409,1733,1,0,6,1,0,0,5,5,1,-1,2,5,2,5,1,0,1,0,0,0,-1,0,1,0,0,0,0,0,0,4,5
410,1733,2,0,6,1,0,0,0,5,1,-1,2,6,7,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
411,1739,1,0,4,1,1,1,6,5,1,-1,3,4,2,4,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
412,1745,1,1,6,1,0,0,6,5,1,-1,9,6,3,3,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
413,1745,2,1,6,1,0,0,0,5,1,-1,7,1,2,2,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
414,1745,3,1,6,1,0,0,0,6,1,-1,2,1,6,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,1
415,1749,1,1,3,4,1,1,15,2,1,-1,1,1,3,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,2,-1,1
416,1750,1,1,5,1,1,1,0,6,1,-1,1,3,6,1,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,-1,4
417,1755,1,0,6,1,0,0,6,4,1,-1,2,6,5,3,1,1,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,4
418,1755,2,0,6,1,0,0,18,6,1,-1,8,5,7,1,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
419,1761,1,1,6,1,1,0,6,4,1,-1,1,4,6,1,1,1,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,3
420,1761,2,1,6,1,1,0,0,4,1,-1,9,2,4,6,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
421,1761,3,1,6,1,1,0,0,1,1,-1,1,3,5,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
422,1762,1,0,3,2,0,1,7,4,2,-1,9,4,4,2,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
423,1768,1,0,6,2,1,0,7,2,1,-1,11,4,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
424,1768,2,0,6,2,1,0,3,5,1,-1,12,4,1,1,1,1,-1,1,0,0,-1,0,0,0,0,0,0,0,-1,-1,4
425,1782,1,0,4,1,1,1,6,5,1,-1,13,5,7,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,1
426,1796,1,0,5,1,1,1,0,5,1,-1,9,4,3,3,11,0,1,0,0,0,-1,0,0,0,0,1,0,0,0,-1,2
427,1798,1,1,2,2,1,0,8,2,1,-1,4,2,4,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,0
428,1800,1,1,2,3,0,1,6,3,1,-1,5,6,7,1,1,0,0,1,0,0,-1,0,0,0,1,0,0,0,0,-1,3
429,1806,1,0,3,2,0,1,6,5,1,-1,9,4,5,4,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
430,1811,1,0,6,1,1,0,7,4,1,-1,2,6,7,9,1,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
431,1811,2,0,6,1,1,0,0,3,1,-1,12,5,4,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
432,1811,3,0,6,1,1,0,0,5,1,-1,9,1,6,1,1,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,3
433,1818,1,1,6,1,0,0,2,1,1,-1,1,4,1,1,10,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
434,1818,2,1,6,1,0,0,19,6,1,-1,1,5,3,4,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
435,1818,3,1,6,1,0,0,0,4,1,-1,2,6,1,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
436,1829,1,0,4,1,1,1,0,5,1,-1,2,5,4,1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,1
437,1843,1,0,6,1,1,0,0,6,1,-1,12,-1,7,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
438,1844,1,0,2,1,1,1,0,2,1,-1,10,3,7,2,1,1,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,3
439,1846,1,1,6,1,1,1,6,6,1,-1,1,4,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
440,1849,1,1,6,1,0,0,2,5,1,-1,4,4,2,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
441,1849,2,1,6,1,0,0,6,4,1,-1,1,3,2,1,1,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,4
442,1849,3,1,6,1,0,0,0,4,1,-1,1,5,6,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
443,1857,1,1,6,1,1,0,0,5,1,-1,1,3,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
444,1857,2,1,6,1,1,0,6,5,1,-1,1,1,4,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
445,1857,3,1,6,1,1,0,0,6,1,2,14,4,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
446,1864,1,0,1,1,1,1,7,2,1,-1,4,7,4,1,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,-1,2
447,1865,1,0,6,2,1,0,6,5,1,-1,2,1,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
448,1867,1,0,2,2,0,1,18,2,1,-1,7,7,6,4,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
449,1868,1,0,6,1,1,0,6,6,1,-1,9,1,6,2,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
450,1868,2,0,6,1,1,0,5,5,1,-1,1,7,5,8,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
451,1878,1,1,5,1,0,1,0,5,1,-1,9,6,-1,1,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,5,4
452,1879,1,0,3,2,0,1,0,4,1,-1,1,2,4,4,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
453,1881,1,0,3,2,1,1,5,4,1,-1,12,1,6,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
454,1887,1,0,3,1,0,1,18,3,1,-1,3,6,6,7,1,1,0,0,0,0,-1,1,1,0,0,0,0,0,0,-1,4
455,1888,1,0,1,2,1,1,3,3,1,2,11,3,4,1,1,0,0,1,0,0,-1,0,2,0,0,0,0,0,-1,-1,1
456,1890,1,1,5,1,0,1,6,5,1,-1,1,5,4,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
457,1891,1,1,6,1,0,0,19,5,1,2,1,2,6,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
458,1895,1,0,6,1,1,0,6,5,1,-1,11,7,4,12,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,5
459,1895,2,0,6,1,1,0,0,3,1,-1,2,5,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
460,1896,1,0,6,2,0,0,0,5,1,-1,2,6,1,4,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
461,1905,1,1,6,1,0,0,6,-1,1,-1,4,6,2,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
462,1910,1,1,2,2,1,0,0,4,1,-1,13,5,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
463,1914,1,0,6,4,0,0,7,1,1,-1,3,7,1,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
464,1914,2,0,6,4,0,0,2,5,1,-1,1,4,6,2,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,3,4
465,1914,3,0,6,4,0,0,7,2,1,-1,2,-1,6,1,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
466,1924,1,0,5,1,1,0,0,-1,1,-1,6,7,6,1,1,1,0,0,0,0,-1,1,2,0,0,0,0,0,0,-1,4
467,1927,1,0,3,2,1,1,8,4,1,2,9,7,1,1,1,1,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,5
468,1928,1,0,3,2,1,1,5,2,1,2,11,4,4,11,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,1
469,1929,1,0,3,1,0,1,18,5,1,-1,6,4,3,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,4
470,1932,1,1,6,1,1,0,8,5,1,-1,1,3,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
471,1947,1,0,3,1,1,1,6,3,1,-1,1,7,4,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,1
472,1949,1,1,6,1,0,0,0,6,1,-1,9,7,2,2,1,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
473,1949,2,1,6,1,0,0,19,5,1,-1,2,1,2,5,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
474,1952,1,1,6,1,1,0,8,4,1,-1,1,6,1,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
475,1952,2,1,6,1,1,0,0,6,1,-1,1,1,1,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
476,1954,1,0,6,4,0,0,12,6,1,-1,2,6,6,-1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
477,1959,1,1,6,1,0,0,6,6,1,-1,13,7,3,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,5,4
478,1959,2,1,6,1,0,0,6,3,1,-1,1,6,4,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
479,1962,1,0,4,2,0,1,4,5,1,-1,11,6,4,1,1,1,1,1,1,0,-1,0,0,0,0,-1,0,0,0,-1,3
480,1983,1,0,2,4,1,1,2,2,1,-1,9,7,4,3,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
481,1991,1,1,6,2,0,0,0,5,1,-1,1,5,4,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
482,1991,2,1,6,2,0,0,15,5,1,-1,1,1,3,1,2,0,0,0,0,0,-1,1,1,0,1,0,0,0,0,-1,-1
483,1991,3,1,6,2,0,0,2,5,1,-1,1,6,2,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
484,1994,1,0,4,2,1,1,18,1,1,-1,2,1,2,1,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,-1,-1,2
485,1997,1,0,6,1,1,0,6,5,1,-1,1,7,5,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,1
486,2012,1,1,6,1,0,0,2,3,1,-1,9,3,4,-1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
487,2012,2,1,6,1,0,0,0,-1,1,-1,7,3,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
488,2026,1,0,4,3,0,1,2,5,1,-1,2,6,4,1,1,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1,1
489,2027,1,0,6,4,0,0,15,2,1,-1,2,4,6,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
490,2027,2,0,6,4,0,0,7,4,1,-1,13,6,3,1,1,1,1,0,0,0,-1,0,0,2,0,0,0,0,0,-1,4
491,2027,3,0,6,4,0,0,7,5,1,-1,2,6,1,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
492,2028,1,0,6,1,1,0,7,4,1,-1,9,7,4,1,1,1,-1,0,0,0,-1,0,0,0,0,2,0,0,0,-1,4
493,2028,2,0,6,1,1,0,6,-1,1,-1,12,6,3,3,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
494,2035,1,0,2,1,1,1,6,3,1,-1,2,6,4,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
495,2040,1,0,3,1,1,1,2,3,1,-1,3,1,4,8,1,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,1
496,2049,1,0,2,2,1,1,2,3,1,-1,9,6,4,2,1,1,0,1,0,0,-1,0,1,0,0,0,0,0,1,-1,1
497,2054,1,0,6,4,0,1,0,5,1,-1,7,6,4,1,1,1,0,-1,0,0,-1,0,0,1,0,-1,0,0,0,-1,-1
498,2060,1,0,6,1,1,0,18,6,1,-1,2,6,-1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,4
499,2067,1,0,5,1,1,1,0,5,2,-1,10,3,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
500,2077,1,1,2,2,1,1,2,4,1,-1,1,4,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,3,5
501,2084,1,0,4,1,1,1,2,3,1,-1,2,5,5,1,1,1,0,0,0,0,-1,0,2,0,0,-1,0,0,0,-1,2
502,2086,1,1,4,1,0,1,0,3,1,-1,2,3,6,3,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,2,3
503,2087,1,0,3,1,0,1,6,4,1,-1,2,7,6,9,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
504,2093,1,0,3,1,0,1,18,5,1,-1,2,6,6,2,11,1,0,1,0,0,3,0,0,0,0,0,0,0,0,-1,1
505,2100,1,0,4,4,1,1,16,5,1,-1,1,2,4,1,1,0,0,0,0,1,-1,0,3,0,0,-1,0,0,0,-1,4
506,2102,1,0,6,1,1,0,7,5,1,-1,12,7,6,1,1,1,0,0,0,0,-1,0,0,1,0,0,0,0,0,-1,1
507,2102,2,0,6,1,1,0,2,4,1,-1,9,3,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,2,1
508,2105,1,0,4,1,1,1,2,1,1,-1,2,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
509,2110,1,1,3,1,1,1,6,3,1,-1,1,4,6,1,7,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
510,2110,2,1,3,1,1,1,2,2,1,-1,1,3,5,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1
511,2111,1,0,3,2,1,1,6,5,1,-1,6,6,7,1,1,1,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,3
512,2118,1,0,6,2,0,0,5,6,1,-1,2,1,7,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
513,2118,2,0,6,2,0,0,7,5,2,-1,8,4,1,3,1,0,1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,1
514,2118,3,0,6,2,0,0,8,5,1,-1,9,6,5,6,1,0,1,1,0,0,-1,1,0,0,0,0,0,0,0,-1,3
515,2121,1,1,6,1,0,0,0,4,1,-1,1,5,2,2,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,4
516,2124,1,0,5,4,1,1,8,5,1,-1,2,1,4,1,11,0,1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,5
517,2134,1,0,3,1,0,1,2,4,1,-1,3,6,1,4,2,1,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,1
518,2138,1,0,6,1,1,1,6,6,1,-1,2,4,7,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
519,2152,1,0,6,1,1,0,0,5,1,-1,2,1,7,3,1,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,2,1
520,2152,2,0,6,1,1,0,0,5,1,-1,1,7,1,1,11,1,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,-1,2
521,2161,1,1,6,1,0,0,8,3,1,-1,1,4,5,1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,3
522,2161,2,1,6,1,0,0,8,4,1,-1,1,3,4,3,6,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,1,3
523,2162,1,0,2,4,1,1,12,4,1,-1,9,5,7,3,7,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
524,2166,1,0,6,1,1,0,6,6,1,-1,9,6,1,2,1,1,0,0,0,0,2,1,0,0,0,0,0,0,-1,-1,2
525,2166,2,0,6,1,1,0,6,6,1,-1,9,6,2,1,1,1,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,-1,-1
526,2166,3,0,6,1,1,0,18,3,2,-1,9,7,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
527,2169,1,1,6,1,1,0,0,6,1,-1,1,7,2,-1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,1
528,2169,2,1,6,1,1,0,6,3,1,-1,3,6,1,2,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,5
529,2177,1,0,4,2,0,1,0,5,1,-1,3,7,4,1,6,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
530,2178,1,0,3,2,1,1,5,4,1,-1,2,6,7,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,4
531,2193,1,0,3,1,0,1,0,5,1,-1,14,1,6,4,1,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
532,2198,1,0,2,2,1,1,7,1,1,-1,6,1,5,6,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1,-1
533,2198,2,0,2,2,1,1,5,1,1,-1,10,7,5,1,1,0,0,0,0,1,-1,0,2,0,0,0,0,0,0,-1,4
534,2204,1,0,4,4,1,1,7,5,1,-1,11,6,5,1,1,-1,0,0,0,0,-1,1,0,1,0,-1,0,0,0,-1,2
535,2205,1,1,3,1,1,1,18,4,1,-1,1,7,6,4,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
536,2234,1,1,4,4,0,1,15,3,1,2,2,6,2,2,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,5
537,2237,1,1,6,1,0,1,0,4,1,-1,2,7,6,1,1,0,0,0,0,0,-1,1,0,0,0,-1,0,0,-1,-1,3
538,2238,1,1,3,1,1,1,6,4,1,-1,14,3,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
539,2241,1,1,2,1,1,1,0,1,1,-1,4,4,3,1,6,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
540,2248,1,0,5,2,1,1,18,2,1,-1,9,7,4,1,5,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
541,2252,1,1,6,1,1,0,8,3,1,2,1,-1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2
542,2252,2,1,6,1,1,0,6,4,1,-1,1,5,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
543,2252,3,1,6,1,1,0,6,3,1,-1,4,7,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,-1,3
544,2264,1,0,6,1,0,0,6,5,1,-1,9,4,6,17,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
545,2264,2,0,6,1,0,0,8,5,1,-1,2,6,6,3,1,-1,0,0,0,0,-1,0,4,0,0,-1,0,0,0,-1,2
546,2281,1,1,6,1,0,0,6,4,1,-1,1,1,4,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
547,2287,1,1,3,2,0,1,0,5,1,-1,2,5,4,6,1,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,-1,1
548,2289,1,0,5,1,1,1,2,5,1,-1,9,6,4,1,1,-1,0,1,0,0,-1,0,0,0,0,-1,0,0,4,4,2
549,2293,1,0,3,1,0,1,6,5,1,-1,11,-1,6,4,1,1,1,0,0,0,-1,0,1,0,0,0,0,0,0,-1,1
550,2303,1,0,6,1,1,0,6,2,1,-1,1,6,5,1,1,1,0,0,0,0,-1,0,1,0,0,0,0,0,-1,-1,3
551,2317,1,0,6,1,0,0,0,4,1,-1,1,4,6,1,7,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
552,2317,2,0,6,1,0,0,19,4,1,-1,2,5,3,1,1,1,0,0,0,0,-1,1,1,0,0,0,0,0,0,-1,4
553,2319,1,1,6,4,0,0,15,4,1,-1,2,5,5,1,1,0,1,1,1,0,-1,0,0,0,0,0,0,0,0,-1,5
554,2319,2,1,6,4,0,0,14,1,1,-1,1,1,2,1,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,-1,4
555,2330,1,0,1,2,0,1,7,2,1,-1,13,4,6,1,1,0,0,0,0,0,-1,1,0,0,0,-1,0,0,0,-1,4
556,2331,1,1,6,1,0,1,6,6,1,-1,14,2,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
557,2339,1,1,3,2,0,0,8,1,1,-1,2,4,1,3,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,3,-1,1
558,2340,1,0,3,4,0,1,6,4,1,-1,12,5,3,1,1,0,-1,1,0,0,-1,0,2,0,0,0,0,0,0,4,3
559,2356,1,1,3,2,1,1,6,2,1,-1,4,4,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,4
560,2359,1,1,5,2,0,1,6,2,1,-1,5,7,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,5,3
561,2377,1,0,6,4,0,0,12,5,2,-1,1,4,5,2,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
562,2387,1,0,6,1,1,0,18,5,1,-1,6,5,6,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,4
563,2387,2,0,6,1,1,0,8,-1,1,-1,2,6,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
564,2402,1,0,3,2,1,1,9,4,1,-1,11,7,4,1,1,0,-1,-1,0,0,-1,1,0,0,0,0,0,0,-1,3,1
565,2412,1,0,6,1,1,0,6,2,1,-1,13,4,3,1,1,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,2
566,2425,1,1,3,4,0,1,15,5,1,-1,1,2,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
567,2433,1,0,5,1,1,1,7,5,1,-1,2,6,7,1,1,1,1,0,0,0,-1,1,0,0,0,0,0,0,0,2,2
568,2437,1,0,6,1,0,0,6,-1,1,-1,9,5,3,1,1,1,1,0,0,0,-1,0,2,0,0,0,0,0,-1,-1,1
569,2456,1,1,6,1,0,0,6,6,1,-1,2,6,3,1,1,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,0,-1,3
570,2456,2,1,6,1,0,0,0,1,1,-1,3,2,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
571,2456,3,1,6,1,0,0,6,4,1,-1,14,1,5,1,1,0,1,0,0,0,-1,0,1,0,0,-1,0,0,0,-1,1
572,2466,1,0,6,1,0,0,0,3,1,-1,2,7,3,4,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,2
573,2466,2,0,6,1,0,0,5,6,1,-1,14,6,7,12,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
574,2466,3,0,6,1,0,0,7,5,1,-1,13,1,2,5,1,-1,0,1,0,0,-1,0,0,0,0,-1,0,0,0,-1,2
575,2478,1,0,4,4,0,1,6,5,1,-1,12,7,6,1,1,1,0,1,0,0,-1,1,0,0,0,0,0,0,0,-1,5
